year,season,fishery,ess,length,obs,pred
2018,1,26,503.4387,110,0.003,0.0061
2018,1,26,503.4387,112,8e-04,0.0057
2018,1,26,503.4387,114,0.0019,0.0051
2018,1,26,503.4387,116,5e-04,0.0044
2018,1,26,503.4387,118,0.0011,0.0037
2018,1,26,503.4387,120,0,0.003
2018,1,26,503.4387,122,6e-04,0.0024
2018,1,26,503.4387,124,0,0.0019
2018,1,26,503.4387,126,2e-04,0.0015
2018,1,26,503.4387,128,6e-04,0.0011
2018,1,26,503.4387,130,6e-04,8e-04
2018,1,26,503.4387,132,0.0018,7e-04
2018,1,26,503.4387,134,4e-04,5e-04
2018,1,26,503.4387,136,0,4e-04
2018,1,26,503.4387,138,0,3e-04
2018,1,26,503.4387,140,0,2e-04
2018,1,26,503.4387,142,0,2e-04
2018,1,26,503.4387,144,0,2e-04
2018,1,26,503.4387,146,0,1e-04
2018,1,26,503.4387,148,0,1e-04
2018,1,26,503.4387,150,9e-04,1e-04
2018,1,26,503.4387,152,0,1e-04
2018,1,26,503.4387,154,0,0
2018,1,26,503.4387,156,0,0
2018,1,26,503.4387,158,0,0
2018,1,26,503.4387,160,0,0
2018,1,26,503.4387,162,0,0
2018,1,26,503.4387,164,0,0
2018,1,26,503.4387,166,0,0
2018,1,26,503.4387,168,0,0
2018,1,26,503.4387,170,0,0
2018,1,26,503.4387,172,0,0
2018,1,26,503.4387,174,0,0
2018,1,26,503.4387,176,0,0
2018,1,26,503.4387,178,0,0
2018,1,26,503.4387,180,0,0
2018,1,26,503.4387,182,0,0
2018,1,26,503.4387,184,0,0
2018,1,26,503.4387,186,0,0
2018,1,26,503.4387,188,0,0
2018,1,26,503.4387,190,0,0
2018,1,26,503.4387,192,0,0
2018,1,26,503.4387,194,0,0
2018,1,26,503.4387,196,0,0
2018,1,26,503.4387,198,0,0
2018,2,26,252.0152,10,0,0
2018,2,26,252.0152,12,0,0
2018,2,26,252.0152,14,0,1e-04
2018,2,26,252.0152,16,0,3e-04
2018,2,26,252.0152,18,0,7e-04
2018,2,26,252.0152,20,0,0.0013
2018,2,26,252.0152,22,0,0.0018
2018,2,26,252.0152,24,0,0.0019
2018,2,26,252.0152,26,0,0.0017
2018,2,26,252.0152,28,0,0.0013
2018,2,26,252.0152,30,0,0.0012
2018,2,26,252.0152,32,0,0.0016
2018,2,26,252.0152,34,0.0052,0.0023
2018,2,26,252.0152,36,0,0.0037
2018,2,26,252.0152,38,0.0215,0.0059
2018,2,26,252.0152,40,0.0478,0.0104
2018,2,26,252.0152,42,0.0167,0.0191
2018,2,26,252.0152,44,0.0383,0.0323
2018,2,26,252.0152,46,0.0561,0.0481
2018,2,26,252.0152,48,0.0549,0.0603
2018,2,26,252.0152,50,0.04,0.066
2018,2,26,252.0152,52,0.0952,0.0671
2018,2,26,252.0152,54,0.0713,0.0687
2018,2,26,252.0152,56,0.0779,0.0737
2018,2,26,252.0152,58,0.0662,0.0794
2018,2,26,252.0152,60,0.0461,0.08
2018,2,26,252.0152,62,0.0305,0.0726
2018,2,26,252.0152,64,0.0421,0.0587
2018,2,26,252.0152,66,0.0316,0.0441
2018,2,26,252.0152,68,0.025,0.032
2018,2,26,252.0152,70,0.0193,0.0236
2018,2,26,252.0152,72,0.0269,0.0178
2018,2,26,252.0152,74,0.0192,0.0136
2018,2,26,252.0152,76,0.0084,0.0101
2018,2,26,252.0152,78,0.0164,0.0078
2018,2,26,252.0152,80,0.0174,0.0062
2018,2,26,252.0152,82,0.0103,0.0051
2018,2,26,252.0152,84,0.0205,0.0044
2018,2,26,252.0152,86,0.0317,0.0039
2018,2,26,252.0152,88,0.0109,0.0038
2018,2,26,252.0152,90,0.0068,0.0037
2018,2,26,252.0152,92,0.0089,0.0036
2018,2,26,252.0152,94,0.0063,0.0036
2018,2,26,252.0152,96,0.0035,0.0036
2018,2,26,252.0152,98,0.0038,0.0037
2018,2,26,252.0152,100,0.001,0.0038
2018,2,26,252.0152,102,0.0011,0.0039
2018,2,26,252.0152,104,0,0.0041
2018,2,26,252.0152,106,0,0.0042
2018,2,26,252.0152,108,0,0.0043
2018,2,26,252.0152,110,0.0015,0.0042
2018,2,26,252.0152,112,0.0026,0.0041
2018,2,26,252.0152,114,7e-04,0.0037
2018,2,26,252.0152,116,0.0015,0.0033
2018,2,26,252.0152,118,0.0014,0.0029
2018,2,26,252.0152,120,0,0.0024
2018,2,26,252.0152,122,0,0.0019
2018,2,26,252.0152,124,0.0029,0.0015
2018,2,26,252.0152,126,0.0028,0.0012
2018,2,26,252.0152,128,0,9e-04
2018,2,26,252.0152,130,0,7e-04
2018,2,26,252.0152,132,0.0028,5e-04
2018,2,26,252.0152,134,0.0015,4e-04
2018,2,26,252.0152,136,0,3e-04
2018,2,26,252.0152,138,0,2e-04
2018,2,26,252.0152,140,0.0032,2e-04
2018,2,26,252.0152,142,0,1e-04
2018,2,26,252.0152,144,0,1e-04
2018,2,26,252.0152,146,0,1e-04
2018,2,26,252.0152,148,0,1e-04
2018,2,26,252.0152,150,0,1e-04
2018,2,26,252.0152,152,0,0
2018,2,26,252.0152,154,0,0
2018,2,26,252.0152,156,0,0
2018,2,26,252.0152,158,0,0
2018,2,26,252.0152,160,0,0
2018,2,26,252.0152,162,0,0
2018,2,26,252.0152,164,0,0
2018,2,26,252.0152,166,0,0
2018,2,26,252.0152,168,0,0
2018,2,26,252.0152,170,0,0
2018,2,26,252.0152,172,0,0
2018,2,26,252.0152,174,0,0
2018,2,26,252.0152,176,0,0
2018,2,26,252.0152,178,0,0
2018,2,26,252.0152,180,0,0
2018,2,26,252.0152,182,0,0
2018,2,26,252.0152,184,0,0
2018,2,26,252.0152,186,0,0
2018,2,26,252.0152,188,0,0
2018,2,26,252.0152,190,0,0
2018,2,26,252.0152,192,0,0
2018,2,26,252.0152,194,0,0
2018,2,26,252.0152,196,0,0
2018,2,26,252.0152,198,0,0
2018,3,26,343.6794,10,0,0
2018,3,26,343.6794,12,0,0
2018,3,26,343.6794,14,0,1e-04
2018,3,26,343.6794,16,0,3e-04
2018,3,26,343.6794,18,0,8e-04
2018,3,26,343.6794,20,0,0.0015
2018,3,26,343.6794,22,0,0.0022
2018,3,26,343.6794,24,0,0.0023
2018,3,26,343.6794,26,0,0.0021
2018,3,26,343.6794,28,0,0.0018
2018,3,26,343.6794,30,0,0.0021
2018,3,26,343.6794,32,0,0.0033
2018,3,26,343.6794,34,0,0.005
2018,3,26,343.6794,36,0.0064,0.0065
2018,3,26,343.6794,38,0.005,0.0074
2018,3,26,343.6794,40,0.0045,0.0081
2018,3,26,343.6794,42,0.0056,0.0102
2018,3,26,343.6794,44,0.0194,0.0144
2018,3,26,343.6794,46,0.0348,0.0213
2018,3,26,343.6794,48,0.0335,0.0281
2018,3,26,343.6794,50,0.0659,0.035
2018,3,26,343.6794,52,0.0209,0.0441
2018,3,26,343.6794,54,0.056,0.0576
2018,3,26,343.6794,56,0.0395,0.0741
2018,3,26,343.6794,58,0.0638,0.0884
2018,3,26,343.6794,60,0.0458,0.094
2018,3,26,343.6794,62,0.0537,0.0885
2018,3,26,343.6794,64,0.0642,0.0752
2018,3,26,343.6794,66,0.0392,0.0603
2018,3,26,343.6794,68,0.0652,0.0476
2018,3,26,343.6794,70,0.0532,0.038
2018,3,26,343.6794,72,0.0733,0.03
2018,3,26,343.6794,74,0.0417,0.023
2018,3,26,343.6794,76,0.0402,0.0167
2018,3,26,343.6794,78,0.0432,0.0122
2018,3,26,343.6794,80,0.0253,0.0089
2018,3,26,343.6794,82,0.0129,0.0068
2018,3,26,343.6794,84,0.0087,0.0054
2018,3,26,343.6794,86,0.0073,0.0045
2018,3,26,343.6794,88,0.0055,0.0042
2018,3,26,343.6794,90,0.0089,0.0041
2018,3,26,343.6794,92,0.0079,0.004
2018,3,26,343.6794,94,0.0073,0.0041
2018,3,26,343.6794,96,0.007,0.0041
2018,3,26,343.6794,98,0.0087,0.0042
2018,3,26,343.6794,100,0.0087,0.0042
2018,3,26,343.6794,102,0.0011,0.0041
2018,3,26,343.6794,104,0.0043,0.004
2018,3,26,343.6794,106,0.0011,0.004
2018,3,26,343.6794,108,0,0.0039
2018,3,26,343.6794,110,9e-04,0.0037
2018,3,26,343.6794,112,5e-04,0.0036
2018,3,26,343.6794,114,0.0011,0.0033
2018,3,26,343.6794,116,0,0.003
2018,3,26,343.6794,118,0,0.0027
2018,3,26,343.6794,120,0.002,0.0023
2018,3,26,343.6794,122,2e-04,0.0019
2018,3,26,343.6794,124,0,0.0015
2018,3,26,343.6794,126,2e-04,0.0012
2018,3,26,343.6794,128,0,9e-04
2018,3,26,343.6794,130,0.0018,7e-04
2018,3,26,343.6794,132,0,5e-04
2018,3,26,343.6794,134,0,4e-04
2018,3,26,343.6794,136,0,3e-04
2018,3,26,343.6794,138,0,2e-04
2018,3,26,343.6794,140,0.0017,2e-04
2018,3,26,343.6794,142,0.0017,1e-04
2018,3,26,343.6794,144,0,1e-04
2018,3,26,343.6794,146,0,1e-04
2018,3,26,343.6794,148,0,1e-04
2018,3,26,343.6794,150,0,1e-04
2018,3,26,343.6794,152,0,0
2018,3,26,343.6794,154,0,0
2018,3,26,343.6794,156,0,0
2018,3,26,343.6794,158,0,0
2018,3,26,343.6794,160,0,0
2018,3,26,343.6794,162,0,0
2018,3,26,343.6794,164,0,0
2018,3,26,343.6794,166,0,0
2018,3,26,343.6794,168,0,0
2018,3,26,343.6794,170,0,0
2018,3,26,343.6794,172,0,0
2018,3,26,343.6794,174,0,0
2018,3,26,343.6794,176,0,0
2018,3,26,343.6794,178,0,0
2018,3,26,343.6794,180,0,0
2018,3,26,343.6794,182,0,0
2018,3,26,343.6794,184,0,0
2018,3,26,343.6794,186,0,0
2018,3,26,343.6794,188,0,0
2018,3,26,343.6794,190,0,0
2018,3,26,343.6794,192,0,0
2018,3,26,343.6794,194,0,0
2018,3,26,343.6794,196,0,0
2018,3,26,343.6794,198,0,0
2018,4,26,560.1274,10,0,0
2018,4,26,560.1274,12,0,0
2018,4,26,560.1274,14,0,0
2018,4,26,560.1274,16,0,1e-04
2018,4,26,560.1274,18,0,3e-04
2018,4,26,560.1274,20,9e-04,6e-04
2018,4,26,560.1274,22,0,8e-04
2018,4,26,560.1274,24,0,8e-04
2018,4,26,560.1274,26,0,0.001
2018,4,26,560.1274,28,0,0.0013
2018,4,26,560.1274,30,0,0.0024
2018,4,26,560.1274,32,0,0.0044
2018,4,26,560.1274,34,0,0.0069
2018,4,26,560.1274,36,0.0014,0.0096
2018,4,26,560.1274,38,0.0235,0.0116
2018,4,26,560.1274,40,0.0093,0.0148
2018,4,26,560.1274,42,0.0195,0.0217
2018,4,26,560.1274,44,0.0161,0.0332
2018,4,26,560.1274,46,0.0234,0.0472
2018,4,26,560.1274,48,0.0331,0.0575
2018,4,26,560.1274,50,0.0788,0.06
2018,4,26,560.1274,52,0.0712,0.0557
2018,4,26,560.1274,54,0.0764,0.05
2018,4,26,560.1274,56,0.0942,0.0469
2018,4,26,560.1274,58,0.0523,0.0471
2018,4,26,560.1274,60,0.0331,0.0484
2018,4,26,560.1274,62,0.0398,0.0487
2018,4,26,560.1274,64,0.0207,0.0477
2018,4,26,560.1274,66,0.0288,0.047
2018,4,26,560.1274,68,0.0363,0.0458
2018,4,26,560.1274,70,0.046,0.0432
2018,4,26,560.1274,72,0.0306,0.0385
2018,4,26,560.1274,74,0.0255,0.0322
2018,4,26,560.1274,76,0.0404,0.0255
2018,4,26,560.1274,78,0.0292,0.0198
2018,4,26,560.1274,80,0.0201,0.0153
2018,4,26,560.1274,82,0.0313,0.0119
2018,4,26,560.1274,84,0.0319,0.0094
2018,4,26,560.1274,86,0.0222,0.0074
2018,4,26,560.1274,88,0.0127,0.0063
2018,4,26,560.1274,90,0.0138,0.0055
2018,4,26,560.1274,92,0.0038,0.0052
2018,4,26,560.1274,94,0.0084,0.005
2018,4,26,560.1274,96,0.0032,0.005
2018,4,26,560.1274,98,0.0017,0.0051
2018,4,26,560.1274,100,0.0029,0.0052
2018,4,26,560.1274,102,0.0065,0.0052
2018,4,26,560.1274,104,0.001,0.005
2018,4,26,560.1274,106,0,0.0048
2018,4,26,560.1274,108,0.0013,0.0045
2018,4,26,560.1274,110,0.0032,0.0042
2018,4,26,560.1274,112,0.0013,0.0038
2018,4,26,560.1274,114,7e-04,0.0034
2018,4,26,560.1274,116,0,0.003
2018,4,26,560.1274,118,7e-04,0.0026
2018,4,26,560.1274,120,6e-04,0.0023
2018,4,26,560.1274,122,3e-04,0.0019
2018,4,26,560.1274,124,0,0.0016
2018,4,26,560.1274,126,6e-04,0.0013
2018,4,26,560.1274,128,0,0.001
2018,4,26,560.1274,130,0,7e-04
2018,4,26,560.1274,132,0,6e-04
2018,4,26,560.1274,134,0,4e-04
2018,4,26,560.1274,136,0,3e-04
2018,4,26,560.1274,138,0,3e-04
2018,4,26,560.1274,140,0,2e-04
2018,4,26,560.1274,142,0,2e-04
2018,4,26,560.1274,144,0,1e-04
2018,4,26,560.1274,146,0,1e-04
2018,4,26,560.1274,148,0,1e-04
2018,4,26,560.1274,150,0,1e-04
2018,4,26,560.1274,152,0,1e-04
2018,4,26,560.1274,154,0,0
2018,4,26,560.1274,156,0,0
2018,4,26,560.1274,158,0,0
2018,4,26,560.1274,160,0,0
2018,4,26,560.1274,162,0,0
2018,4,26,560.1274,164,0,0
2018,4,26,560.1274,166,0,0
2018,4,26,560.1274,168,0,0
2018,4,26,560.1274,170,0,0
2018,4,26,560.1274,172,0,0
2018,4,26,560.1274,174,0,0
2018,4,26,560.1274,176,0,0
2018,4,26,560.1274,178,0,0
2018,4,26,560.1274,180,0,0
2018,4,26,560.1274,182,0,0
2018,4,26,560.1274,184,0,0
2018,4,26,560.1274,186,0,0
2018,4,26,560.1274,188,8e-04,0
2018,4,26,560.1274,190,0,0
2018,4,26,560.1274,192,0,0
2018,4,26,560.1274,194,0,0
2018,4,26,560.1274,196,0,0
2018,4,26,560.1274,198,0,0
2019,1,26,345.2129,10,0,0
2019,1,26,345.2129,12,0,0
2019,1,26,345.2129,14,0,1e-04
2019,1,26,345.2129,16,0,3e-04
2019,1,26,345.2129,18,0,8e-04
2019,1,26,345.2129,20,0,0.0015
2019,1,26,345.2129,22,0,0.0022
2019,1,26,345.2129,24,0,0.0023
2019,1,26,345.2129,26,0,0.0021
2019,1,26,345.2129,28,2e-04,0.0017
2019,1,26,345.2129,30,0,0.0018
2019,1,26,345.2129,32,0,0.0027
2019,1,26,345.2129,34,0,0.0039
2019,1,26,345.2129,36,0.0067,0.0058
2019,1,26,345.2129,38,0,0.008
2019,1,26,345.2129,40,0.0053,0.0121
2019,1,26,345.2129,42,0.0106,0.0204
2019,1,26,345.2129,44,0.0533,0.0333
2019,1,26,345.2129,46,0.0232,0.0487
2019,1,26,345.2129,48,0.0793,0.0603
2019,1,26,345.2129,50,0.0422,0.0646
2019,1,26,345.2129,52,0.1187,0.0631
2019,1,26,345.2129,54,0.0681,0.061
2019,1,26,345.2129,56,0.0984,0.0618
2019,1,26,345.2129,58,0.0465,0.0641
2019,1,26,345.2129,60,0.0817,0.0636
2019,1,26,345.2129,62,0.0328,0.0573
2019,1,26,345.2129,64,0.021,0.0464
2019,1,26,345.2129,66,0.0316,0.0353
2019,1,26,345.2129,68,0.0253,0.0266
2019,1,26,345.2129,70,0.0194,0.0212
2019,1,26,345.2129,72,0.013,0.0184
2019,1,26,345.2129,74,0.0225,0.017
2019,1,26,345.2129,76,0.0235,0.0159
2019,1,26,345.2129,78,0.0095,0.0152
2019,1,26,345.2129,80,0.0158,0.0143
2019,1,26,345.2129,82,0.0042,0.013
2019,1,26,345.2129,84,0.0024,0.0116
2019,1,26,345.2129,86,0.0091,0.0102
2019,1,26,345.2129,88,0.0154,0.009
2019,1,26,345.2129,90,0.0127,0.008
2019,1,26,345.2129,92,0.0048,0.0073
2019,1,26,345.2129,94,0.0242,0.0068
2019,1,26,345.2129,96,0.0072,0.0064
2019,1,26,345.2129,98,0.0113,0.0063
2019,1,26,345.2129,100,0.0358,0.0064
2019,1,26,345.2129,102,0.007,0.0064
2019,1,26,345.2129,104,0.0083,0.0064
2019,1,26,345.2129,106,3e-04,0.0063
2019,1,26,345.2129,108,9e-04,0.0061
2019,1,26,345.2129,110,0,0.0057
2019,1,26,345.2129,112,0.0013,0.0052
2019,1,26,345.2129,114,0.0028,0.0046
2019,1,26,345.2129,116,0,0.0039
2019,1,26,345.2129,118,0,0.0033
2019,1,26,345.2129,120,0.0035,0.0028
2019,1,26,345.2129,122,0,0.0023
2019,1,26,345.2129,124,0,0.0018
2019,1,26,345.2129,126,0,0.0015
2019,1,26,345.2129,128,0,0.0012
2019,1,26,345.2129,130,0,9e-04
2019,1,26,345.2129,132,0,7e-04
2019,1,26,345.2129,134,0,5e-04
2019,1,26,345.2129,136,0,4e-04
2019,1,26,345.2129,138,0,3e-04
2019,1,26,345.2129,140,0,2e-04
2019,1,26,345.2129,142,0,2e-04
2019,1,26,345.2129,144,0,1e-04
2019,1,26,345.2129,146,0,1e-04
2019,1,26,345.2129,148,0,1e-04
2019,1,26,345.2129,150,0,1e-04
2019,1,26,345.2129,152,0,1e-04
2019,1,26,345.2129,154,0,0
2019,1,26,345.2129,156,0,0
2019,1,26,345.2129,158,0,0
2019,1,26,345.2129,160,0,0
2019,1,26,345.2129,162,0,0
2019,1,26,345.2129,164,0,0
2019,1,26,345.2129,166,0,0
2019,1,26,345.2129,168,0,0
2019,1,26,345.2129,170,0,0
2019,1,26,345.2129,172,0,0
2019,1,26,345.2129,174,0,0
2019,1,26,345.2129,176,0,0
2019,1,26,345.2129,178,0,0
2019,1,26,345.2129,180,0,0
2019,1,26,345.2129,182,0,0
2019,1,26,345.2129,184,0,0
2019,1,26,345.2129,186,0,0
2019,1,26,345.2129,188,0,0
2019,1,26,345.2129,190,0,0
2019,1,26,345.2129,192,0,0
2019,1,26,345.2129,194,0,0
2019,1,26,345.2129,196,0,0
2019,1,26,345.2129,198,0,0
2019,3,26,93.2353,10,0,0
2019,3,26,93.2353,12,0,0
2019,3,26,93.2353,14,0,1e-04
2019,3,26,93.2353,16,0,2e-04
2019,3,26,93.2353,18,0,5e-04
2019,3,26,93.2353,20,0,8e-04
2019,3,26,93.2353,22,0,0.0012
2019,3,26,93.2353,24,0,0.0013
2019,3,26,93.2353,26,0,0.0011
2019,3,26,93.2353,28,0,9e-04
2019,3,26,93.2353,30,0,9e-04
2019,3,26,93.2353,32,0,0.0013
2019,3,26,93.2353,34,0,0.0018
2019,3,26,93.2353,36,0.0221,0.0032
2019,3,26,93.2353,38,0.0215,0.0052
2019,3,26,93.2353,40,0.0308,0.0094
2019,3,26,93.2353,42,0,0.0177
2019,3,26,93.2353,44,0,0.0301
2019,3,26,93.2353,46,0,0.0448
2019,3,26,93.2353,48,0.0647,0.0559
2019,3,26,93.2353,50,0.0592,0.0604
2019,3,26,93.2353,52,0.0253,0.06
2019,3,26,93.2353,54,0.1442,0.0596
2019,3,26,93.2353,56,0.1062,0.0622
2019,3,26,93.2353,58,0.0535,0.0664
2019,3,26,93.2353,60,0.0543,0.0677
2019,3,26,93.2353,62,0.0382,0.0636
2019,3,26,93.2353,64,0.0427,0.0552
2019,3,26,93.2353,66,0.0087,0.0463
2019,3,26,93.2353,68,0.0509,0.0385
2019,3,26,93.2353,70,0.0289,0.0322
2019,3,26,93.2353,72,0.0065,0.0263
2019,3,26,93.2353,74,0.0078,0.0207
2019,3,26,93.2353,76,0.0099,0.0153
2019,3,26,93.2353,78,0.0351,0.0113
2019,3,26,93.2353,80,0.0248,0.0085
2019,3,26,93.2353,82,0.0157,0.0068
2019,3,26,93.2353,84,0.027,0.006
2019,3,26,93.2353,86,0.0294,0.0057
2019,3,26,93.2353,88,0.0151,0.0061
2019,3,26,93.2353,90,0.0039,0.0067
2019,3,26,93.2353,92,0.0077,0.0074
2019,3,26,93.2353,94,0.0123,0.008
2019,3,26,93.2353,96,0,0.0083
2019,3,26,93.2353,98,0.004,0.0083
2019,3,26,93.2353,100,0.0227,0.0081
2019,3,26,93.2353,102,0.0033,0.0077
2019,3,26,93.2353,104,0.0102,0.0071
2019,3,26,93.2353,106,0.001,0.0065
2019,3,26,93.2353,108,0,0.0058
2019,3,26,93.2353,110,0,0.0052
2019,3,26,93.2353,112,0,0.0046
2019,3,26,93.2353,114,0.0059,0.004
2019,3,26,93.2353,116,0,0.0035
2019,3,26,93.2353,118,0,0.0029
2019,3,26,93.2353,120,0.0067,0.0024
2019,3,26,93.2353,122,0,0.0019
2019,3,26,93.2353,124,0,0.0015
2019,3,26,93.2353,126,0,0.0012
2019,3,26,93.2353,128,0,9e-04
2019,3,26,93.2353,130,0,7e-04
2019,3,26,93.2353,132,0,5e-04
2019,3,26,93.2353,134,0,4e-04
2019,3,26,93.2353,136,0,3e-04
2019,3,26,93.2353,138,0,2e-04
2019,3,26,93.2353,140,0,2e-04
2019,3,26,93.2353,142,0,1e-04
2019,3,26,93.2353,144,0,1e-04
2019,3,26,93.2353,146,0,1e-04
2019,3,26,93.2353,148,0,1e-04
2019,3,26,93.2353,150,0,1e-04
2019,3,26,93.2353,152,0,0
2019,3,26,93.2353,154,0,0
2019,3,26,93.2353,156,0,0
2019,3,26,93.2353,158,0,0
2019,3,26,93.2353,160,0,0
2019,3,26,93.2353,162,0,0
2019,3,26,93.2353,164,0,0
2019,3,26,93.2353,166,0,0
2019,3,26,93.2353,168,0,0
2019,3,26,93.2353,170,0,0
2019,3,26,93.2353,172,0,0
2019,3,26,93.2353,174,0,0
2019,3,26,93.2353,176,0,0
2019,3,26,93.2353,178,0,0
2019,3,26,93.2353,180,0,0
2019,3,26,93.2353,182,0,0
2019,3,26,93.2353,184,0,0
2019,3,26,93.2353,186,0,0
2019,3,26,93.2353,188,0,0
2019,3,26,93.2353,190,0,0
2019,3,26,93.2353,192,0,0
2019,3,26,93.2353,194,0,0
2019,3,26,93.2353,196,0,0
2019,3,26,93.2353,198,0,0
2019,4,26,183.0718,10,0,0
2019,4,26,183.0718,12,0,0
2019,4,26,183.0718,14,0,2e-04
2019,4,26,183.0718,16,0,5e-04
2019,4,26,183.0718,18,0,0.0013
2019,4,26,183.0718,20,0,0.0023
2019,4,26,183.0718,22,0,0.0033
2019,4,26,183.0718,24,0,0.0036
2019,4,26,183.0718,26,0,0.003
2019,4,26,183.0718,28,0,0.0022
2019,4,26,183.0718,30,0,0.0019
2019,4,26,183.0718,32,0,0.0024
2019,4,26,183.0718,34,0,0.0034
2019,4,26,183.0718,36,0,0.0045
2019,4,26,183.0718,38,0.0155,0.0052
2019,4,26,183.0718,40,0,0.006
2019,4,26,183.0718,42,0.0169,0.008
2019,4,26,183.0718,44,0.0131,0.0116
2019,4,26,183.0718,46,0.0082,0.0176
2019,4,26,183.0718,48,0.0039,0.0238
2019,4,26,183.0718,50,0.0439,0.0305
2019,4,26,183.0718,52,0.0424,0.0399
2019,4,26,183.0718,54,0.1069,0.0537
2019,4,26,183.0718,56,0.0782,0.0703
2019,4,26,183.0718,58,0.0988,0.0845
2019,4,26,183.0718,60,0.1544,0.0899
2019,4,26,183.0718,62,0.0808,0.0845
2019,4,26,183.0718,64,0.0694,0.0713
2019,4,26,183.0718,66,0.0504,0.0566
2019,4,26,183.0718,68,0.0397,0.0445
2019,4,26,183.0718,70,0.0222,0.0357
2019,4,26,183.0718,72,0.0061,0.0291
2019,4,26,183.0718,74,0.0101,0.0235
2019,4,26,183.0718,76,0,0.0184
2019,4,26,183.0718,78,0.0193,0.0147
2019,4,26,183.0718,80,0.0404,0.0117
2019,4,26,183.0718,82,0.0019,0.0094
2019,4,26,183.0718,84,0.0151,0.0076
2019,4,26,183.0718,86,0.0029,0.0063
2019,4,26,183.0718,88,0.0127,0.0057
2019,4,26,183.0718,90,0.0025,0.0056
2019,4,26,183.0718,92,0.0023,0.006
2019,4,26,183.0718,94,0.0037,0.0066
2019,4,26,183.0718,96,0.0023,0.0074
2019,4,26,183.0718,98,0.0097,0.0082
2019,4,26,183.0718,100,0.0052,0.0087
2019,4,26,183.0718,102,0.0037,0.009
2019,4,26,183.0718,104,0.0059,0.0088
2019,4,26,183.0718,106,0,0.0083
2019,4,26,183.0718,108,0,0.0075
2019,4,26,183.0718,110,0,0.0066
2019,4,26,183.0718,112,0.0037,0.0057
2019,4,26,183.0718,114,0,0.0047
2019,4,26,183.0718,116,0.001,0.0039
2019,4,26,183.0718,118,0,0.0031
2019,4,26,183.0718,120,0.0041,0.0025
2019,4,26,183.0718,122,0.0014,0.002
2019,4,26,183.0718,124,0,0.0015
2019,4,26,183.0718,126,0.0014,0.0012
2019,4,26,183.0718,128,0,9e-04
2019,4,26,183.0718,130,0,7e-04
2019,4,26,183.0718,132,0,5e-04
2019,4,26,183.0718,134,0,4e-04
2019,4,26,183.0718,136,0,3e-04
2019,4,26,183.0718,138,0,2e-04
2019,4,26,183.0718,140,0,2e-04
2019,4,26,183.0718,142,0,1e-04
2019,4,26,183.0718,144,0,1e-04
2019,4,26,183.0718,146,0,1e-04
2019,4,26,183.0718,148,0,1e-04
2019,4,26,183.0718,150,0,1e-04
2019,4,26,183.0718,152,0,0
2019,4,26,183.0718,154,0,0
2019,4,26,183.0718,156,0,0
2019,4,26,183.0718,158,0,0
2019,4,26,183.0718,160,0,0
2019,4,26,183.0718,162,0,0
2019,4,26,183.0718,164,0,0
2019,4,26,183.0718,166,0,0
2019,4,26,183.0718,168,0,0
2019,4,26,183.0718,170,0,0
2019,4,26,183.0718,172,0,0
2019,4,26,183.0718,174,0,0
2019,4,26,183.0718,176,0,0
2019,4,26,183.0718,178,0,0
2019,4,26,183.0718,180,0,0
2019,4,26,183.0718,182,0,0
2019,4,26,183.0718,184,0,0
2019,4,26,183.0718,186,0,0
2019,4,26,183.0718,188,0,0
2019,4,26,183.0718,190,0,0
2019,4,26,183.0718,192,0,0
2019,4,26,183.0718,194,0,0
2019,4,26,183.0718,196,0,0
2019,4,26,183.0718,198,0,0
2020,1,26,220.2406,10,0,0
2020,1,26,220.2406,12,0,0
2020,1,26,220.2406,14,0,1e-04
2020,1,26,220.2406,16,0,2e-04
2020,1,26,220.2406,18,0,5e-04
2020,1,26,220.2406,20,0,0.001
2020,1,26,220.2406,22,0,0.0014
2020,1,26,220.2406,24,0,0.0015
2020,1,26,220.2406,26,0,0.0015
2020,1,26,220.2406,28,0,0.0018
2020,1,26,220.2406,30,0,0.003
2020,1,26,220.2406,32,0,0.0053
2020,1,26,220.2406,34,0,0.0081
2020,1,26,220.2406,36,0,0.0108
2020,1,26,220.2406,38,0.0407,0.0123
2020,1,26,220.2406,40,0.0989,0.0139
2020,1,26,220.2406,42,0.0337,0.0179
2020,1,26,220.2406,44,0.0838,0.0256
2020,1,26,220.2406,46,0.0642,0.0355
2020,1,26,220.2406,48,0.0454,0.0432
2020,1,26,220.2406,50,0.046,0.0455
2020,1,26,220.2406,52,0.0429,0.0434
2020,1,26,220.2406,54,0.0699,0.0408
2020,1,26,220.2406,56,0.0211,0.0404
2020,1,26,220.2406,58,0.0249,0.0424
2020,1,26,220.2406,60,0.0329,0.0446
2020,1,26,220.2406,62,0.0407,0.0457
2020,1,26,220.2406,64,0.0409,0.0455
2020,1,26,220.2406,66,0.024,0.0454
2020,1,26,220.2406,68,0.0529,0.0448
2020,1,26,220.2406,70,0.0281,0.0428
2020,1,26,220.2406,72,0.026,0.0385
2020,1,26,220.2406,74,0.016,0.0327
2020,1,26,220.2406,76,0.0056,0.0265
2020,1,26,220.2406,78,0.02,0.0213
2020,1,26,220.2406,80,0.0052,0.0173
2020,1,26,220.2406,82,0.0055,0.0142
2020,1,26,220.2406,84,0.0023,0.0118
2020,1,26,220.2406,86,0.015,0.0099
