year,season,fishery,area,catch
1973,1,16,4,0
1974,1,16,4,0
1975,1,16,4,0
1976,1,16,4,0
1977,1,16,4,0
1978,1,16,4,0
1979,1,16,4,0
1980,1,16,4,0
1981,1,16,4,0
1982,1,16,4,0
1983,1,16,4,3.6
1984,1,16,4,5.8
1985,1,16,4,6.8
1986,1,16,4,0.5
1987,1,16,4,11.3
1988,1,16,4,39.3
1989,1,16,4,0
1990,1,16,4,40.1
1991,1,16,4,0.3
1992,1,16,4,139.7
1993,1,16,4,44.9
1994,1,16,4,14.5
1995,1,16,4,132.7
1996,1,16,4,9.3
1997,1,16,4,1.1
1998,1,16,4,118.3
1999,1,16,4,0.3
2000,1,16,4,11.7
2001,1,16,4,9
2002,1,16,4,48
2003,1,16,4,0.1
2004,1,16,4,25.2
2005,1,16,4,14.3
2006,1,16,4,6.9
2007,1,16,4,17.4
2008,1,16,4,8.4
2009,1,16,4,15.5
2010,1,16,4,48.5
2011,1,16,4,4.2
2012,1,16,4,254.3
2013,1,16,4,36
2014,1,16,4,453.3
2015,1,16,4,314
2016,1,16,4,140.7
2017,1,16,4,14.7
2018,1,16,4,152.4
2019,1,16,4,295.9
2020,1,16,4,324.2
2021,1,16,4,11.6
1952,1,17,7,0
1953,1,17,7,0
1954,1,17,7,0
1955,1,17,7,0
1956,1,17,7,0
1957,1,17,7,0
1958,1,17,7,0
1959,1,17,7,0
1960,1,17,7,0
1961,1,17,7,0
1962,1,17,7,0
1963,1,17,7,0
1964,1,17,7,0
1965,1,17,7,0
1966,1,17,7,0
1967,1,17,7,0
1968,1,17,7,0
1969,1,17,7,0
1970,1,17,7,637
1971,1,17,7,707.8
1972,1,17,7,738.5
1973,1,17,7,881.1
1974,1,17,7,1024.1
1975,1,17,7,1043.7
1976,1,17,7,886.3
1977,1,17,7,1287.1
1978,1,17,7,780.7
1979,1,17,7,884.9
1980,1,17,7,861.7
1981,1,17,7,1095.8
1982,1,17,7,971.3
1983,1,17,7,1198.2
1984,1,17,7,1141
1985,1,17,7,1276.7
1986,1,17,7,1202.3
1987,1,17,7,960.4
1988,1,17,7,1095.9
1989,1,17,7,1211.9
1990,1,17,7,1755.6
1991,1,17,7,1957.6
1992,1,17,7,971.9
1993,1,17,7,855.9
1994,1,17,7,1470.6
1995,1,17,7,1641.4
1996,1,17,7,1618.9
1997,1,17,7,1562.3
1998,1,17,7,1831.1
1999,1,17,7,1454.3
2000,1,17,7,1848.1
2001,1,17,7,1595.1
2002,1,17,7,1586
2003,1,17,7,2157
2004,1,17,7,2375
2005,1,17,7,2008.6
2006,1,17,7,2184.5
2007,1,17,7,2254.7
2008,1,17,7,2084.1
2009,1,17,7,1452.1
2010,1,17,7,873.9
2011,1,17,7,480.4
2012,1,17,7,655.8
2013,1,17,7,401.6
2014,1,17,7,547.4
2015,1,17,7,360.5
2016,1,17,7,430.9
2017,1,17,7,542
2018,1,17,7,309.4
2019,1,17,7,491
2020,1,17,7,576.1
2021,1,17,7,313.5
1952,1,18,7,0
1953,1,18,7,0
1954,1,18,7,0
1955,1,18,7,0
1956,1,18,7,0
1957,1,18,7,0
1958,1,18,7,0
1959,1,18,7,0
1960,1,18,7,0
1961,1,18,7,0
1962,1,18,7,0
1963,1,18,7,0
1964,1,18,7,0
1965,1,18,7,0
1966,1,18,7,0
1967,1,18,7,0
1968,1,18,7,0
1969,1,18,7,0
1970,1,18,7,29.8
1971,1,18,7,33.2
1972,1,18,7,34.5
1973,1,18,7,41.3
1974,1,18,7,47.8
1975,1,18,7,48.8
1976,1,18,7,41.3
1977,1,18,7,58.3
1978,1,18,7,35.3
1979,1,18,7,45.2
1980,1,18,7,41.3
1981,1,18,7,45.5
1982,1,18,7,42
1983,1,18,7,45.8
1984,1,18,7,65.7
1985,1,18,7,74.3
1986,1,18,7,76
1987,1,18,7,65.5
1988,1,18,7,78.8
1989,1,18,7,85.8
1990,1,18,7,111.2
1991,1,18,7,124.8
1992,1,18,7,83.3
1993,1,18,7,82.3
1994,1,18,7,117.8
1995,1,18,7,131.7
1996,1,18,7,161
1997,1,18,7,194.3
1998,1,18,7,181.3
1999,1,18,7,120.8
2000,1,18,7,209.5
2001,1,18,7,162.5
2002,1,18,7,156.5
2003,1,18,7,192
2004,1,18,7,163
2005,1,18,7,188.3
2006,1,18,7,160.3
2007,1,18,7,148.8
2008,1,18,7,185.7
2009,1,18,7,121.3
2010,1,18,7,125.5
2011,1,18,7,167.3
2012,1,18,7,434.8
2013,1,18,7,309.5
2014,1,18,7,698
2015,1,18,7,891.8
2016,1,18,7,684
2017,1,18,7,439.3
2018,1,18,7,275.5
2019,1,18,7,414.8
2020,1,18,7,455.3
2021,1,18,7,379
1952,1,19,1,259.8
1953,1,19,1,154.7
1954,1,19,1,90
1955,1,19,1,71.2
1956,1,19,1,227
1957,1,19,1,12.3
1958,1,19,1,12
1959,1,19,1,9
1960,1,19,1,14.5
1961,1,19,1,15.7
1962,1,19,1,43.2
1963,1,19,1,1.5
1964,1,19,1,57.7
1965,1,19,1,50.2
1966,1,19,1,2.2
1967,1,19,1,15
1968,1,19,1,45.8
1969,1,19,1,12
1970,1,19,1,21.3
1971,1,19,1,7.5
1972,1,19,1,0.3
1973,1,19,1,1
1974,1,19,1,6.3
1975,1,19,1,1.2
1976,1,19,1,4.5
1977,1,19,1,2.5
1978,1,19,1,4.2
1979,1,19,1,11.7
1980,1,19,1,0
1981,1,19,1,0.3
1982,1,19,1,4.7
1983,1,19,1,1.5
1984,1,19,1,6.8
1985,1,19,1,17.8
1986,1,19,1,5.2
1987,1,19,1,22.4
1988,1,19,1,18
1989,1,19,1,48.9
1990,1,19,1,14.5
1991,1,19,1,6.3
1992,1,19,1,8
1993,1,19,1,7.3
1994,1,19,1,0.7
1995,1,19,1,26.3
1996,1,19,1,0
1997,1,19,1,0.8
1998,1,19,1,13.3
1999,1,19,1,5.8
2000,1,19,1,0
2001,1,19,1,4.9
2002,1,19,1,0.5
2003,1,19,1,0.3
2004,1,19,1,29.4
2005,1,19,1,2.5
2006,1,19,1,13
2007,1,19,1,3
2008,1,19,1,1
2009,1,19,1,0
2010,1,19,1,33.8
2011,1,19,1,0.3
2012,1,19,1,0.3
2013,1,19,1,10.9
2014,1,19,1,0.3
2015,1,19,1,0
2016,1,19,1,1.2
2017,1,19,1,0.3
2018,1,19,1,0
2019,1,19,1,0
2020,1,19,1,0.2
2021,1,19,1,0
1952,1,20,1,14.2
1953,1,20,1,16.3
1954,1,20,1,14.2
1955,1,20,1,27.1
1956,1,20,1,29.8
1957,1,20,1,35.3
1958,1,20,1,28.5
1959,1,20,1,11.5
1960,1,20,1,5.6
1961,1,20,1,6.8
1962,1,20,1,3
1963,1,20,1,6.8
1964,1,20,1,4.3
1965,1,20,1,4.7
1966,1,20,1,4.2
1967,1,20,1,10.5
1968,1,20,1,8.5
1969,1,20,1,425
1970,1,20,1,403.2
1971,1,20,1,236.3
1972,1,20,1,51.9
1973,1,20,1,50.6
1974,1,20,1,36.9
1975,1,20,1,46.6
1976,1,20,1,113.4
1977,1,20,1,68.6
1978,1,20,1,73
1979,1,20,1,49.5
1980,1,20,1,27.8
1981,1,20,1,91.9
1982,1,20,1,177.6
1983,1,20,1,70.4
1984,1,20,1,50.1
1985,1,20,1,156.6
1986,1,20,1,130
1987,1,20,1,148.9
1988,1,20,1,276
1989,1,20,1,499.1
1990,1,20,1,341
1991,1,20,1,210.4
1992,1,20,1,159.3
1993,1,20,1,118.2
1994,1,20,1,123.1
1995,1,20,1,251.8
1996,1,20,1,228
1997,1,20,1,218
1998,1,20,1,142.1
1999,1,20,1,180.1
2000,1,20,1,303.2
2001,1,20,1,101.7
2002,1,20,1,57
2003,1,20,1,42.5
2004,1,20,1,165.9
2005,1,20,1,156.2
2006,1,20,1,76.8
2007,1,20,1,101.6
2008,1,20,1,92.4
2009,1,20,1,99
2010,1,20,1,152.1
2011,1,20,1,37.7
2012,1,20,1,77.1
2013,1,20,1,118
2014,1,20,1,77.2
2015,1,20,1,50.7
2016,1,20,1,34.9
2017,1,20,1,145.6
2018,1,20,1,97.3
2019,1,20,1,40.7
2020,1,20,1,47.9
2021,1,20,1,84.1
1952,1,21,3,0
1953,1,21,3,0
1954,1,21,3,0
1955,1,21,3,0
1956,1,21,3,0
1957,1,21,3,0
1958,1,21,3,0
1959,1,21,3,0
1960,1,21,3,0
1961,1,21,3,0
1962,1,21,3,0
1963,1,21,3,0
1964,1,21,3,0
1965,1,21,3,0
1966,1,21,3,0
1967,1,21,3,0
1968,1,21,3,0
1969,1,21,3,0
1970,1,21,3,0
1971,1,21,3,0
1972,1,21,3,95.2
1973,1,21,3,100.9
1974,1,21,3,7.9
1975,1,21,3,58.3
1976,1,21,3,22.1
1977,1,21,3,70.5
1978,1,21,3,115.5
1979,1,21,3,9.8
1980,1,21,3,153.5
1981,1,21,3,28.7
1982,1,21,3,78.6
1983,1,21,3,43.9
1984,1,21,3,59.7
1985,1,21,3,46.4
1986,1,21,3,104
1987,1,21,3,13.5
1988,1,21,3,21.5
1989,1,21,3,24.7
1990,1,21,3,23.4
1991,1,21,3,0
1992,1,21,3,20
1993,1,21,3,1.5
1994,1,21,3,11.5
1995,1,21,3,14.4
1996,1,21,3,0
1997,1,21,3,1.3
1998,1,21,3,11
1999,1,21,3,0.8
2000,1,21,3,1.2
2001,1,21,3,1
2002,1,21,3,0
2003,1,21,3,30.3
2004,1,21,3,9.5
2005,1,21,3,1.5
2006,1,21,3,37.5
2007,1,21,3,0
2008,1,21,3,3.5
2009,1,21,3,6.1
2010,1,21,3,0
2011,1,21,3,9
2012,1,21,3,4.1
2013,1,21,3,25.6
2014,1,21,3,1.6
2015,1,21,3,1.7
2016,1,21,3,0.5
2017,1,21,3,1
2018,1,21,3,0.1
2019,1,21,3,0
2020,1,21,3,0
2021,1,21,3,1
1952,1,22,8,0
1953,1,22,8,0
1954,1,22,8,0
1955,1,22,8,0
1956,1,22,8,0
1957,1,22,8,0
1958,1,22,8,0
1959,1,22,8,0
1960,1,22,8,0
1961,1,22,8,0
1962,1,22,8,0
1963,1,22,8,0
1964,1,22,8,0
1965,1,22,8,0
1966,1,22,8,0
1967,1,22,8,0
1968,1,22,8,0
1969,1,22,8,0
1970,1,22,8,0
1971,1,22,8,0
1972,1,22,8,95
1973,1,22,8,60.9
1974,1,22,8,101.8
1975,1,22,8,48.8
1976,1,22,8,1.5
1977,1,22,8,11.5
1978,1,22,8,5
1979,1,22,8,13.2
1980,1,22,8,0.2
1981,1,22,8,0
1982,1,22,8,0
1983,1,22,8,1.1
1984,1,22,8,0.8
1985,1,22,8,1
1986,1,22,8,0
1987,1,22,8,0
1988,1,22,8,0
1989,1,22,8,0
1990,1,22,8,0
1991,1,22,8,0
1992,1,22,8,0
1993,1,22,8,0
1994,1,22,8,0
1995,1,22,8,0
1996,1,22,8,0
1997,1,22,8,0
1998,1,22,8,0
1999,1,22,8,0
2000,1,22,8,0
2001,1,22,8,0
2002,1,22,8,0
2003,1,22,8,0
2004,1,22,8,0
2005,1,22,8,0
2006,1,22,8,0
2007,1,22,8,0
2008,1,22,8,0
2009,1,22,8,0
2010,1,22,8,0
2011,1,22,8,0
2012,1,22,8,0
2013,1,22,8,0
2014,1,22,8,0
2015,1,22,8,0
2016,1,22,8,0
2017,1,22,8,0
2018,1,22,8,0
2019,1,22,8,0
2020,1,22,8,0.1
2021,1,22,8,0
1952,1,23,7,0
1953,1,23,7,0
1954,1,23,7,0
1955,1,23,7,0
1956,1,23,7,0
1957,1,23,7,0
1958,1,23,7,0
1959,1,23,7,0
1960,1,23,7,0
1961,1,23,7,0
1962,1,23,7,0
1963,1,23,7,0
1964,1,23,7,0
1965,1,23,7,0
1966,1,23,7,0
1967,1,23,7,0
1968,1,23,7,0
1969,1,23,7,0
1970,1,23,7,137.5
1971,1,23,7,142.5
1972,1,23,7,225
1973,1,23,7,255
1974,1,23,7,254.3
1975,1,23,7,276.5
1976,1,23,7,188.3
1977,1,23,7,256.8
1978,1,23,7,205.8
1979,1,23,7,287
1980,1,23,7,180.6
1981,1,23,7,284.3
1982,1,23,7,314.4
1983,1,23,7,326.9
1984,1,23,7,452.3
1985,1,23,7,469.7
1986,1,23,7,637
1987,1,23,7,715
1988,1,23,7,814.4
1989,1,23,7,1013.9
1990,1,23,7,756.4
1991,1,23,7,772.7
1992,1,23,7,888.6
1993,1,23,7,813.7
1994,1,23,7,902.6
1995,1,23,7,962.1
1996,1,23,7,1492.9
1997,1,23,7,1110.8
1998,1,23,7,1466.7
1999,1,23,7,1392
2000,1,23,7,1481
2001,1,23,7,1362.7
2002,1,23,7,1309.7
2003,1,23,7,1336.2
2004,1,23,7,1759.3
2005,1,23,7,376.1
2006,1,23,7,416.2
2007,1,23,7,372.5
2008,1,23,7,535.8
2009,1,23,7,756.4
2010,1,23,7,555.6
2011,1,23,7,1043.1
2012,1,23,7,2553.5
2013,1,23,7,3109.3
2014,1,23,7,2989
2015,1,23,7,2583.8
2016,1,23,7,4473.8
2017,1,23,7,1836
2018,1,23,7,2424.3
2019,1,23,7,2898.6
2020,1,23,7,4327.3
2021,1,23,7,4153
1952,1,24,7,0
1953,1,24,7,0
1954,1,24,7,0
1955,1,24,7,0
1956,1,24,7,0
1957,1,24,7,0
1958,1,24,7,0
1959,1,24,7,0
1960,1,24,7,0
1961,1,24,7,0
1962,1,24,7,0
1963,1,24,7,0
1964,1,24,7,0
1965,1,24,7,0
1966,1,24,7,0
1967,1,24,7,0
1968,1,24,7,0
1969,1,24,7,0
1970,1,24,7,55.8
1971,1,24,7,56.9
1972,1,24,7,66.1
1973,1,24,7,67.7
1974,1,24,7,81
1975,1,24,7,84
1976,1,24,7,74.2
1977,1,24,7,154.9
1978,1,24,7,74.1
1979,1,24,7,271.4
1980,1,24,7,140.7
1981,1,24,7,221
1982,1,24,7,259.5
1983,1,24,7,291.8
1984,1,24,7,301.5
1985,1,24,7,284.5
1986,1,24,7,301.9
1987,1,24,7,251.1
1988,1,24,7,246.8
1989,1,24,7,265.1
1990,1,24,7,460.2
1991,1,24,7,460.2
1992,1,24,7,326.4
1993,1,24,7,211.2
1994,1,24,7,507.9
1995,1,24,7,456.4
1996,1,24,7,528.9
1997,1,24,7,483.6
1998,1,24,7,528.4
1999,1,24,7,521.7
2000,1,24,7,590.9
2001,1,24,7,569.6
2002,1,24,7,702.8
2003,1,24,7,714.7
2004,1,24,7,983.9
2005,1,24,7,922
2006,1,24,7,874.7
2007,1,24,7,1044.8
2008,1,24,7,963.8
2009,1,24,7,703.7
2010,1,24,7,324.3
2011,1,24,7,205.1
2012,1,24,7,243.6
2013,1,24,7,267.6
2014,1,24,7,333.7
2015,1,24,7,229
2016,1,24,7,217.2
2017,1,24,7,197.8
2018,1,24,7,433.9
2019,1,24,7,448
2020,1,24,7,231.3
2021,1,24,7,126.5
1952,1,25,8,0
1953,1,25,8,0
1954,1,25,8,0
1955,1,25,8,0
1956,1,25,8,0
1957,1,25,8,0
1958,1,25,8,0
1959,1,25,8,0
1960,1,25,8,0
1961,1,25,8,0
1962,1,25,8,0
1963,1,25,8,0
1964,1,25,8,0
1965,1,25,8,0
1966,1,25,8,0
1967,1,25,8,0
1968,1,25,8,0
1969,1,25,8,0.6
1970,1,25,8,0
1971,1,25,8,0.6
1972,1,25,8,0
1973,1,25,8,24.1
1974,1,25,8,3.9
1975,1,25,8,1.6
1976,1,25,8,95.8
1977,1,25,8,186
1978,1,25,8,148
1979,1,25,8,34.9
1980,1,25,8,107.9
1981,1,25,8,252.4
1982,1,25,8,811.3
1983,1,25,8,1120.6
1984,1,25,8,798.7
1985,1,25,8,1159
1986,1,25,8,2934.5
1987,1,25,8,475.8
1988,1,25,8,706.8
1989,1,25,8,2256.7
1990,1,25,8,1977
1991,1,25,8,3795.3
1992,1,25,8,2813.2
1993,1,25,8,1773.5
1994,1,25,8,1117.6
1995,1,25,8,1874.4
1996,1,25,8,2899.3
1997,1,25,8,3105
1998,1,25,8,2133.9
1999,1,25,8,1480.6
2000,1,25,8,1330.3
2001,1,25,8,1272.9
2002,1,25,8,3336.8
2003,1,25,8,3232.6
2004,1,25,8,3232.4
2005,1,25,8,2207.8
2006,1,25,8,3555.7
2007,1,25,8,2809.7
2008,1,25,8,1726.9
2009,1,25,8,2698.1
2010,1,25,8,3292.2
2011,1,25,8,2873.1
2012,1,25,8,2279.8
2013,1,25,8,1659.1
2014,1,25,8,1107.2
2015,1,25,8,428.1
2016,1,25,8,1437.5
2017,1,25,8,778.5
2018,1,25,8,688.6
2019,1,25,8,706.9
2020,1,25,8,66.9
2021,1,25,8,771.9
1952,1,26,8,0
1953,1,26,8,0
1954,1,26,8,0
1955,1,26,8,0
1956,1,26,8,0
1957,1,26,8,0
1958,1,26,8,0
1959,1,26,8,0
1960,1,26,8,0
1961,1,26,8,0
1962,1,26,8,0
1963,1,26,8,0
1964,1,26,8,0
1965,1,26,8,0
1966,1,26,8,0
1967,1,26,8,0
1968,1,26,8,0.1
1969,1,26,8,0
1970,1,26,8,0
1971,1,26,8,0
1972,1,26,8,0
1973,1,26,8,6.2
1974,1,26,8,0.4
1975,1,26,8,0
1976,1,26,8,0
1977,1,26,8,0
1978,1,26,8,11.2
1979,1,26,8,0.7
1980,1,26,8,6.4
1981,1,26,8,0.5
1982,1,26,8,77.6
1983,1,26,8,60.7
1984,1,26,8,84
1985,1,26,8,159.6
1986,1,26,8,143.8
1987,1,26,8,223.2
1988,1,26,8,31.7
1989,1,26,8,283.6
1990,1,26,8,149.2
1991,1,26,8,1376.6
1992,1,26,8,353.7
1993,1,26,8,181.3
1994,1,26,8,93.4
1995,1,26,8,248.8
1996,1,26,8,319.9
1997,1,26,8,341.6
1998,1,26,8,442.7
1999,1,26,8,75.6
2000,1,26,8,224.5
2001,1,26,8,62.1
2002,1,26,8,154.5
2003,1,26,8,1445.9
2004,1,26,8,169.4
2005,1,26,8,438.3
2006,1,26,8,247.7
2007,1,26,8,596.3
2008,1,26,8,232.7
2009,1,26,8,221.1
2010,1,26,8,1482.9
2011,1,26,8,435.8
2012,1,26,8,447.4
2013,1,26,8,2045.3
2014,1,26,8,936.1
2015,1,26,8,520.3
2016,1,26,8,338.3
2017,1,26,8,1522.6
2018,1,26,8,752.2
2019,1,26,8,1264.8
2020,1,26,8,847.5
2021,1,26,8,521.9
1952,1,27,9,0
1953,1,27,9,0
1954,1,27,9,0
1955,1,27,9,0
1956,1,27,9,0
1957,1,27,9,0
1958,1,27,9,0
1959,1,27,9,0
1960,1,27,9,0
1961,1,27,9,0
1962,1,27,9,0
1963,1,27,9,0
1964,1,27,9,0
1965,1,27,9,0
1966,1,27,9,0
1967,1,27,9,0
1968,1,27,9,0
1969,1,27,9,0
1970,1,27,9,0
1971,1,27,9,0
1972,1,27,9,0
1973,1,27,9,0
1974,1,27,9,0
1975,1,27,9,0
1976,1,27,9,0
1977,1,27,9,0
1978,1,27,9,0
1979,1,27,9,0
1980,1,27,9,0
1981,1,27,9,0
1982,1,27,9,0
1983,1,27,9,0
1984,1,27,9,0
1985,1,27,9,0
1986,1,27,9,0
1987,1,27,9,0
1988,1,27,9,0
1989,1,27,9,0
1990,1,27,9,0
1991,1,27,9,0
1992,1,27,9,0.679585
1993,1,27,9,1.75785
1994,1,27,9,6.83574
1995,1,27,9,14.805
1996,1,27,9,5.47432
1997,1,27,9,36.3848
1998,1,27,9,68.3112
1999,1,27,9,1.91869
2000,1,27,9,4.52927
2001,1,27,9,2.37365
2002,1,27,9,3.67533
2003,1,27,9,7.61054
2004,1,27,9,1.80471
2005,1,27,9,3.45963
2006,1,27,9,5.5831
2007,1,27,9,11.2431
2008,1,27,9,2.15783
2009,1,27,9,2.00158
2010,1,27,9,2.87921
2011,1,27,9,3.56885
2012,1,27,9,2.73311
2013,1,27,9,3.61529
2014,1,27,9,1.51106
2015,1,27,9,8.41042
2016,1,27,9,1.23888
2017,1,27,9,2.4846
2018,1,27,9,3.56204
2019,1,27,9,7.19002
2020,1,27,9,1.79755
2021,1,27,9,1.10937
1952,1,28,7,0
1953,1,28,7,0
1954,1,28,7,0
1955,1,28,7,0
1956,1,28,7,0
1957,1,28,7,0
1958,1,28,7,0
1959,1,28,7,0
1960,1,28,7,0
1961,1,28,7,0
1962,1,28,7,0
1963,1,28,7,0
1964,1,28,7,0
1965,1,28,7,0
1966,1,28,7,0
1967,1,28,7,0
1968,1,28,7,0
1969,1,28,7,0
1970,1,28,7,0
1971,1,28,7,0
1972,1,28,7,27.3
1973,1,28,7,27.4
1974,1,28,7,21.7
1975,1,28,7,3.6
1976,1,28,7,14.7
1977,1,28,7,20.8
1978,1,28,7,29.4
1979,1,28,7,53.2
1980,1,28,7,220.1
1981,1,28,7,252.2
1982,1,28,7,286.9
1983,1,28,7,310.4
1984,1,28,7,335.2
1985,1,28,7,369.4
1986,1,28,7,375.7
1987,1,28,7,425.1
1988,1,28,7,505.1
1989,1,28,7,547.7
1990,1,28,7,631.7
1991,1,28,7,641.8
1992,1,28,7,740.3
1993,1,28,7,678.6
1994,1,28,7,750.8
1995,1,28,7,808.1
1996,1,28,7,1258.3
1997,1,28,7,929
1998,1,28,7,1218.2
1999,1,28,7,1156.3
2000,1,28,7,1230.3
2001,1,28,7,1132
2002,1,28,7,1088.2
2003,1,28,7,1109.8
2004,1,28,7,1462.7
2005,1,28,7,1381.3
2006,1,28,7,1490.6
2007,1,28,7,1320.5
2008,1,28,7,1899.6
2009,1,28,7,1583.8
2010,1,28,7,1161.3
2011,1,28,7,827
2012,1,28,7,454.4
2013,1,28,7,646.4
2014,1,28,7,519.3
2015,1,28,7,1227.8
2016,1,28,7,730.8
2017,1,28,7,208
2018,1,28,7,686
2019,1,28,7,240.7
2020,1,28,7,163.8
2021,1,28,7,136.5
1952,1,29,9,0
1953,1,29,9,0
1954,1,29,9,7.50695
1955,1,29,9,0
1956,1,29,9,0.425844
1957,1,29,9,0
1958,1,29,9,0
1959,1,29,9,0
1960,1,29,9,0
1961,1,29,9,0
1962,1,29,9,0
1963,1,29,9,0
1964,1,29,9,0.708931
1965,1,29,9,0
1966,1,29,9,0.376973
1967,1,29,9,0
1968,1,29,9,0.0443346
1969,1,29,9,0
1970,1,29,9,0
1971,1,29,9,0.222909
1972,1,29,9,0
1973,1,29,9,0
1974,1,29,9,0.417482
1975,1,29,9,0
1976,1,29,9,0.262332
1977,1,29,9,0
1978,1,29,9,0
1979,1,29,9,0
1980,1,29,9,0
1981,1,29,9,0.0885288
1982,1,29,9,2.4463
1983,1,29,9,0.0437816
1984,1,29,9,0
1985,1,29,9,0.833469
1986,1,29,9,0
1987,1,29,9,0.629622
1988,1,29,9,1.2332
1989,1,29,9,8.94377
1990,1,29,9,3.48459
1991,1,29,9,0
1992,1,29,9,0
1993,1,29,9,0.286754
1994,1,29,9,0
1995,1,29,9,0.309769
1996,1,29,9,0
1997,1,29,9,0
1998,1,29,9,0
1999,1,29,9,0
2000,1,29,9,0
2001,1,29,9,0
2002,1,29,9,0
2003,1,29,9,0
2004,1,29,9,0
2005,1,29,9,0
2006,1,29,9,0
2007,1,29,9,0
2008,1,29,9,0
2009,1,29,9,0
2010,1,29,9,0
2011,1,29,9,0
2012,1,29,9,0
2013,1,29,9,0
2014,1,29,9,0
2015,1,29,9,0
2016,1,29,9,0
2017,1,29,9,0
2018,1,29,9,0
2019,1,29,9,0
2020,1,29,9,0
2021,1,29,9,0
1952,1,30,7,0
1953,1,30,7,0
1954,1,30,7,0
1955,1,30,7,0
1956,1,30,7,0
1957,1,30,7,0
1958,1,30,7,0
1959,1,30,7,0
1960,1,30,7,0
1961,1,30,7,0
1962,1,30,7,0
1963,1,30,7,0
1964,1,30,7,0
1965,1,30,7,0
1966,1,30,7,0
1967,1,30,7,0
1968,1,30,7,0
1969,1,30,7,0
1970,1,30,7,0.5
1971,1,30,7,4.4
1972,1,30,7,17
1973,1,30,7,0.6
1974,1,30,7,5.6
1975,1,30,7,36.3
1976,1,30,7,48.6
1977,1,30,7,97.3
1978,1,30,7,158.1
1979,1,30,7,296.9
1980,1,30,7,179.9
1981,1,30,7,51.6
1982,1,30,7,78.9
1983,1,30,7,392.7
1984,1,30,7,146.9
1985,1,30,7,182.2
1986,1,30,7,29.3
1987,1,30,7,54.3
1988,1,30,7,26.5
1989,1,30,7,158.7
1990,1,30,7,62.8
1991,1,30,7,408.1
1992,1,30,7,651.7
1993,1,30,7,3.9
1994,1,30,7,9.4
1995,1,30,7,19.6
1996,1,30,7,27.4
1997,1,30,7,102
1998,1,30,7,26.5
1999,1,30,7,57.8
2000,1,30,7,14.7
2001,1,30,7,24.5
2002,1,30,7,6
2003,1,30,7,97.2
2004,1,30,7,19.3
2005,1,30,7,26.7
2006,1,30,7,26.1
2007,1,30,7,23.1
2008,1,30,7,42.1
2009,1,30,7,8.4
2010,1,30,7,0
2011,1,30,7,4.6
2012,1,30,7,5.3
2013,1,30,7,0
2014,1,30,7,0.2
2015,1,30,7,0
2016,1,30,7,0
2017,1,30,7,13.9
2018,1,30,7,0
2019,1,30,7,0
2020,1,30,7,0
2021,1,30,7,0
1952,1,31,7,0
1953,1,31,7,0
1954,1,31,7,0
1955,1,31,7,0
1956,1,31,7,0
1957,1,31,7,0
1958,1,31,7,0
1959,1,31,7,0
1960,1,31,7,0
1961,1,31,7,0
1962,1,31,7,0
1963,1,31,7,0
1964,1,31,7,0
1965,1,31,7,0
1966,1,31,7,0
1967,1,31,7,0
1968,1,31,7,0
1969,1,31,7,0
1970,1,31,7,1.3
1971,1,31,7,0
1972,1,31,7,0
1973,1,31,7,0
1974,1,31,7,0
1975,1,31,7,0.8
1976,1,31,7,0
1977,1,31,7,1.4
1978,1,31,7,8.7
1979,1,31,7,3
1980,1,31,7,29.3
1981,1,31,7,0.2
1982,1,31,7,36.4
1983,1,31,7,41.8
1984,1,31,7,5.3
1985,1,31,7,54
1986,1,31,7,1.1
1987,1,31,7,10.7
1988,1,31,7,1.1
1989,1,31,7,27.8
1990,1,31,7,21.7
1991,1,31,7,111.8
1992,1,31,7,176.4
1993,1,31,7,0.6
1994,1,31,7,11.1
1995,1,31,7,2.6
1996,1,31,7,3.7
1997,1,31,7,104.8
1998,1,31,7,0
1999,1,31,7,119.7
2000,1,31,7,2.2
2001,1,31,7,0
2002,1,31,7,0
2003,1,31,7,22.3
2004,1,31,7,0
2005,1,31,7,14
2006,1,31,7,13
2007,1,31,7,13.7
2008,1,31,7,8
2009,1,31,7,13.8
2010,1,31,7,0
2011,1,31,7,2.4
2012,1,31,7,0.1
2013,1,31,7,1.2
2014,1,31,7,0
2015,1,31,7,0
2016,1,31,7,0
2017,1,31,7,0.1
2018,1,31,7,0
2019,1,31,7,0
2020,1,31,7,0
2021,1,31,7,0.1
1952,1,32,7,0
1953,1,32,7,0
1954,1,32,7,0
1955,1,32,7,0
1956,1,32,7,0
1957,1,32,7,0
1958,1,32,7,0
1959,1,32,7,0
1960,1,32,7,0
1961,1,32,7,0
1962,1,32,7,0
1963,1,32,7,0
1964,1,32,7,0
1965,1,32,7,0
1966,1,32,7,0
1967,1,32,7,0
1968,1,32,7,0
1969,1,32,7,0
1970,1,32,7,0
1971,1,32,7,0
1972,1,32,7,0
1973,1,32,7,0
1974,1,32,7,0
1975,1,32,7,0
1976,1,32,7,0
1977,1,32,7,0
1978,1,32,7,0
1979,1,32,7,0
1980,1,32,7,0
1981,1,32,7,0
1982,1,32,7,0
1983,1,32,7,0
1984,1,32,7,0
1985,1,32,7,0
1986,1,32,7,0
1987,1,32,7,0
1988,1,32,7,0
1989,1,32,7,0
1990,1,32,7,0
1991,1,32,7,0
1992,1,32,7,0
1993,1,32,7,0
1994,1,32,7,0
1995,1,32,7,0
1996,1,32,7,0
